,station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort,n,m,k_avg,intersection_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,clean_intersection_count,clean_intersection_density_km
5749,2700111,2700111,梅屋敷,,,27001,13,144-0052,大田区蒲田２-２８-１,139.728266,35.566873,0000-00-00,0000-00-00,0,2700111,900,2223,4.94,794,3.0344444444444445,"{0: 0, 1: 106, 2: 3, 3: 547, 4: 242, 5: 2}","{0: 0.0, 1: 0.11777777777777777, 2: 0.0033333333333333335, 3: 0.6077777777777778, 4: 0.2688888888888889, 5: 0.0022222222222222222}",120556.34300000008,54.23137336932077,72480.2610000001,55.32844351145046,1310,359.2576028011628,316.9450406934703,48123.0919873942,28932.316463625164,1.0152560263415333,0.0,516,205.97435893933334
5750,2700112,2700112,京急蒲田,,,27001,13,144-0052,大田区蒲田４-５０-１０,139.723681,35.560796,0000-00-00,0000-00-00,0,2700112,1001,2562,5.118881118881119,889,3.063936063936064,"{0: 0, 1: 112, 2: 7, 3: 598, 4: 274, 5: 9, 6: 1}","{0: 0.0, 1: 0.11188811188811189, 2: 0.006993006993006993, 3: 0.5974025974025974, 4: 0.27372627372627373, 5: 0.008991008991008992, 6: 0.000999000999000999}",131702.61599999966,51.4061733021076,78296.19099999986,52.8314379217273,1482,399.53646718643637,354.8330862424994,52567.43048536633,31250.932613680718,1.0172375870342607,0.0,533,212.74019681355702
5751,2700113,2700113,雑色,,,27001,13,144-0055,大田区仲六郷２-４２-１,139.715005,35.549725,0000-00-00,0000-00-00,0,2700113,836,2167,5.184210526315789,740,3.0059808612440193,"{0: 0, 1: 96, 2: 4, 3: 541, 4: 191, 5: 3, 6: 0, 7: 1}","{0: 0.0, 1: 0.11483253588516747, 2: 0.004784688995215311, 3: 0.6471291866028708, 4: 0.2284688995215311, 5: 0.0035885167464114833, 6: 0.0, 7: 0.0011961722488038277}",114875.69,53.011393631748966,65243.32700000007,53.83112788778884,1212,340.0085699415811,300.9645236325,46720.955834871274,26535.03625777628,1.0140075657204066,0.0,477,194.00010509824662
5752,2700114,2700114,六郷土手,,,27001,13,144-0055,大田区仲六郷４-２７-１１,139.7076,35.540577,0000-00-00,0000-00-00,0,2700114,398,961,4.8291457286432165,350,2.977386934673367,"{0: 0, 1: 48, 2: 1, 3: 265, 4: 81, 5: 2, 6: 1}","{0: 0.0, 1: 0.12060301507537688, 2: 0.002512562814070352, 3: 0.6658291457286433, 4: 0.20351758793969849, 5: 0.005025125628140704, 6: 0.002512562814070352}",60451.73100000003,62.90502705515092,36889.31800000001,65.29082831858408,565,182.54697209036135,160.5312568633831,27726.835305706125,16919.681666780063,1.0452809309476587,0.0,240,110.07857613489126
5753,2700115,2700115,京急川崎,,,27001,14,210-0006,川崎市川崎区砂子１-３-１,139.700893,35.53285,0000-00-00,0000-00-00,0,2700115,468,1029,4.397435897435898,431,3.1645299145299144,"{0: 0, 1: 37, 2: 6, 3: 276, 4: 142, 5: 6, 6: 1}","{0: 0.0, 1: 0.07905982905982906, 2: 0.01282051282051282, 3: 0.5897435897435898, 4: 0.3034188034188034, 5: 0.01282051282051282, 6: 0.002136752136752137}",70482.06399999997,68.4956890184645,48576.20400000003,68.90241702127663,705,199.9849628399134,184.1741858632536,30118.275534017932,20757.50075180354,1.0340636233603926,0.0,305,130.3320804832769
5754,2700116,1130326,八丁畷,,,27001,14,210-0022,川崎市川崎区池田１丁目,139.691346,35.523054,0000-00-00,0000-00-00,0,2700116,673,1688,5.016344725111441,583,2.9777117384843983,"{0: 0, 1: 90, 2: 4, 3: 413, 4: 163, 5: 3}","{0: 0.0, 1: 0.1337295690936107, 2: 0.005943536404160475, 3: 0.6136701337295691, 4: 0.24219910846953938, 5: 0.004457652303120356}",98374.21999999984,58.278566350710804,57119.284,60.062338590956884,951,268.3829910839666,232.49224933425342,39230.26360943853,22778.371899694735,1.0291557739659496,0.0,385,153.53261748488433
5755,2700117,2700117,鶴見市場,,,27001,14,230-0025,横浜市鶴見区市場大和町７-１,139.68642,35.517594,0000-00-00,0000-00-00,0,2700117,544,1493,5.488970588235294,480,3.056985294117647,"{0: 0, 1: 64, 2: 0, 3: 322, 4: 157, 5: 1}","{0: 0.0, 1: 0.11764705882352941, 2: 0.0, 3: 0.5919117647058824, 4: 0.28860294117647056, 5: 0.001838235294117647}",94240.02000000012,63.121245813797806,51568.67800000002,64.46084750000003,800,233.72820867879975,206.23077236364685,40489.983567011564,22156.35061190043,1.0275262647737144,0.0,337,144.79118809697707
5756,2700118,1130401,京急鶴見,,,27001,14,230-0051,横浜市鶴見区鶴見中央１-３０-２２,139.677743,35.507032,0000-00-00,0000-00-00,0,2700118,547,1458,5.330895795246801,502,3.149908592321755,"{0: 0, 1: 45, 2: 1, 3: 344, 4: 141, 5: 16}","{0: 0.0, 1: 0.08226691042047532, 2: 0.0018281535648994515, 3: 0.6288848263254113, 4: 0.2577696526508227, 5: 0.029250457038391225}",92051.79099999982,63.135659122084924,51999.20899999994,62.876915356710924,827,227.6686961711151,208.93909593765957,38313.183248968824,21642.764378353382,1.0350417241121976,0.0,357,148.58816185208062
5757,2700119,2700119,花月総持寺,,,27001,14,230-0052,横浜市鶴見区生麦５-１-３,139.672813,35.500358,0000-00-00,0000-00-00,0,2700119,506,1304,5.154150197628459,441,2.91699604743083,"{0: 0, 1: 65, 2: 1, 3: 353, 4: 85, 5: 2}","{0: 0.0, 1: 0.12845849802371542, 2: 0.001976284584980237, 3: 0.6976284584980237, 4: 0.16798418972332016, 5: 0.003952569169960474}",81285.8619999999,62.335783742331216,44159.204999999914,62.63717021276584,705,215.56982910328196,187.87805263744534,34629.998774412925,18813.028211831574,1.0345188651330022,0.0,275,117.15751581700107
5758,2700120,2700120,生麦,,,27001,14,230-0052,横浜市鶴見区生麦３-１-３５,139.6673,35.4956,0000-00-00,0000-00-00,0,2700120,528,1317,4.988636363636363,452,2.859848484848485,"{0: 0, 1: 76, 2: 1, 3: 373, 4: 77, 5: 1}","{0: 0.0, 1: 0.14393939393939395, 2: 0.001893939393939394, 3: 0.7064393939393939, 4: 0.14583333333333334, 5: 0.001893939393939394}",88716.37800000001,67.36247380410023,54359.26799999993,75.08186187845294,724,225.21765937479964,192.79996597994213,37841.84659350373,23186.869515695893,1.0480691267906366,0.0,273,116.44776706310664
5759,2700121,1133233,京急新子安,,,27001,14,221-0021,横浜市神奈川区子安通３-２８９,139.655848,35.487242,0000-00-00,0000-00-00,0,2700121,345,902,5.228985507246377,315,3.066666666666667,"{0: 0, 1: 30, 2: 1, 3: 233, 4: 78, 5: 3}","{0: 0.0, 1: 0.08695652173913043, 2: 0.002898550724637681, 3: 0.6753623188405797, 4: 0.22608695652173913, 5: 0.008695652173913044}",59858.7509999999,66.36225166297106,35700.201000000015,70.55375691699608,506,243.4735680518135,222.30195343861232,42243.54691331894,25194.363239527313,1.0639403576277457,0.0,218,153.84706618926185
5760,2700122,2700122,子安,,,27001,14,221-0021,横浜市神奈川区子安通１-４６,139.644965,35.484556,0000-00-00,0000-00-00,0,2700122,568,1516,5.338028169014085,518,3.007042253521127,"{0: 0, 1: 50, 2: 1, 3: 413, 4: 103, 5: 1}","{0: 0.0, 1: 0.0880281690140845, 2: 0.0017605633802816902, 3: 0.727112676056338, 4: 0.1813380281690141, 5: 0.0017605633802816902}",86446.505,57.022760554089714,48524.209000000046,59.46594240196084,816,288.2144815996051,262.8434885010483,43864.6736349871,24622.147433038564,1.0485800719950573,0.0013192612137203166,295,149.68885928148504
5761,2700123,2700123,神奈川新町,,,27001,14,221-0041,横浜市神奈川区亀住町１９-１,139.640152,35.481559,0000-00-00,0000-00-00,0,2700123,557,1453,5.217235188509874,508,3.0089766606822264,"{0: 0, 1: 49, 2: 1, 3: 405, 4: 100, 5: 2}","{0: 0.0, 1: 0.08797127468581688, 2: 0.0017953321364452424, 3: 0.7271095152603232, 4: 0.17953321364452424, 5: 0.003590664272890485}",84316.51300000017,58.029258774948495,48063.257000000085,59.92924812967592,802,251.88557292226767,229.7268779973285,38129.46711636063,21735.082631876503,1.0496940515726207,0.0,282,127.52555038434377
5762,2700124,1130601,京急東神奈川,,,27001,14,221-0044,横浜市神奈川区東神奈川１-１１-５,139.634669,35.477412,0000-00-00,0000-00-00,0,2700124,620,1646,5.309677419354839,589,3.138709677419355,"{0: 0, 1: 31, 2: 1, 3: 442, 4: 143, 5: 3}","{0: 0.0, 1: 0.05, 2: 0.0016129032258064516, 3: 0.7129032258064516, 4: 0.2306451612903226, 5: 0.004838709677419355}",97850.15600000015,59.44723936816534,58716.28500000001,62.93278135048233,933,263.0211388338311,249.87008189213952,41510.74107449689,24909.071207728703,1.0365913567514564,0.0,346,146.78276457500897
5763,2700125,2700125,神奈川,,,27001,14,221-0057,横浜市神奈川区青木町１-１,139.627364,35.471304,0000-00-00,0000-00-00,0,2700125,675,1753,5.1940740740740745,643,3.1392592592592594,"{0: 0, 1: 32, 2: 0, 3: 486, 4: 156, 5: 1}","{0: 0.0, 1: 0.047407407407407405, 2: 0.0, 3: 0.72, 4: 0.2311111111111111, 5: 0.0014814814814814814}",104736.97399999996,59.74727552766684,64406.718000000015,63.39243897637797,1016,313.64081396638534,298.77191611909,48666.35522627574,29926.778456923625,1.0416800547084695,0.0,370,171.92163135935195
5764,2700126,1130105,横浜,,,27001,14,220-0011,横浜市西区高島２丁目,139.623055,35.466066,0000-00-00,0000-00-00,0,2700126,561,1256,4.477718360071301,532,3.1836007130124777,"{0: 0, 1: 29, 2: 3, 3: 370, 4: 155, 5: 3, 6: 1}","{0: 0.0, 1: 0.05169340463458111, 2: 0.0053475935828877, 3: 0.6595365418894831, 4: 0.27629233511586454, 5: 0.0053475935828877, 6: 0.0017825311942959}",88745.68400000017,70.65739171974536,62931.25299999997,75.63852524038458,832,226.30865569252916,214.60999078150715,35800.20756604997,25386.608319922343,1.063585544504235,0.0,315,127.07170506799766
5765,2700127,2700127,戸部,,,27001,14,220-0041,横浜市西区戸部本町４８-１１,139.61956,35.456631,0000-00-00,0000-00-00,0,2700127,796,1922,4.8291457286432165,751,3.2148241206030153,"{0: 0, 1: 45, 2: 2, 3: 497, 4: 243, 5: 7, 6: 2}","{0: 0.0, 1: 0.056532663316582916, 2: 0.002512562814070352, 3: 0.6243718592964824, 4: 0.30527638190954776, 5: 0.008793969849246231, 6: 0.002512562814070352}",105132.96100000007,54.69977159209161,70180.62700000007,56.87246920583474,1234,324.51010957760445,306.1646888100263,42860.18680191965,28610.958489943478,1.0246195627829269,0.0,463,188.7539958975262
5766,2700128,2700128,日ノ出町,,,27001,14,231-0066,横浜市中区日ノ出町１-３１,139.626696,35.445524,0000-00-00,0000-00-00,0,2700128,686,1606,4.682215743440233,628,3.2667638483965016,"{0: 0, 1: 58, 2: 4, 3: 328, 4: 289, 5: 7}","{0: 0.0, 1: 0.08454810495626822, 2: 0.0058309037900874635, 3: 0.478134110787172, 4: 0.42128279883381925, 5: 0.01020408163265306}",93044.18400000008,57.935357409713625,64496.693000000065,60.50346435272051,1066,280.6767323744969,256.94604654691557,38069.00514806337,26388.806181051175,1.0312131840923648,0.0,415,169.7971485939012
5767,2700129,2700129,黄金町,,,27001,14,232-0005,横浜市南区白金町１-１,139.62246,35.439694,0000-00-00,0000-00-00,0,2700129,715,1702,4.7608391608391605,668,3.3104895104895107,"{0: 0, 1: 47, 2: 3, 3: 354, 4: 303, 5: 8}","{0: 0.0, 1: 0.06573426573426573, 2: 0.004195804195804196, 3: 0.4951048951048951, 4: 0.42377622377622376, 5: 0.011188811188811189}",102877.26900000006,60.44492890716807,71280.20900000005,63.30391563055066,1126,287.95884986378474,269.0300863063052,41432.755326387705,28707.366435930362,1.0247368421733212,0.0,437,175.99722711954394
5768,2700130,2700130,南太田,,,27001,14,232-0006,横浜市南区南太田１-２５-１,139.613408,35.436923,0000-00-00,0000-00-00,0,2700130,635,1548,4.875590551181102,567,3.125984251968504,"{0: 0, 1: 68, 2: 4, 3: 346, 4: 214, 5: 3}","{0: 0.0, 1: 0.10708661417322834, 2: 0.006299212598425197, 3: 0.5448818897637795, 4: 0.33700787401574805, 5: 0.004724409448818898}",99317.74500000008,64.15875000000005,62419.64099999999,65.98270718816066,946,263.6548019923603,235.4209019364855,41237.16597213032,25916.9103752586,1.0338919734060628,0.0,401,166.49696944714407
5769,2700131,2700131,井土ヶ谷,,,27001,14,232-0052,横浜市南区井土ケ谷中町,139.60061,35.433895,0000-00-00,0000-00-00,0,2700131,816,2111,5.174019607843137,684,2.8676470588235294,"{0: 0, 1: 132, 2: 0, 3: 532, 4: 149, 5: 2, 6: 1}","{0: 0.0, 1: 0.16176470588235295, 2: 0.0, 3: 0.6519607843137255, 4: 0.18259803921568626, 5: 0.0024509803921568627, 6: 0.0012254901960784314}",112055.17300000002,53.08155992420655,61816.27200000003,54.65629708222814,1131,342.3678508110099,286.98481612099357,47014.8146473847,25936.157095329436,1.058584366958454,0.0018948365703458077,403,169.08608318239828
5770,2700132,2700132,弘明寺,,,27001,14,232-0067,横浜市南区弘明寺町267,139.596791,35.42437,0000-00-00,0000-00-00,0,2700132,757,1892,4.998678996036988,621,2.820343461030383,"{0: 0, 1: 136, 2: 2, 3: 481, 4: 138}","{0: 0.0, 1: 0.17965653896961692, 2: 0.002642007926023778, 3: 0.6354029062087186, 4: 0.18229854689564068}",107944.12899999971,57.05292230443959,59735.18100000001,58.39216129032259,1023,307.08785951412597,251.91751751423018,43789.077307432766,24232.429155850583,1.0767052505261252,0.003171247357293869,392,159.02039752911148
5771,2700133,2700133,上大岡,,,27001,14,233-0002,横浜市港南区上大岡西１-６-１,139.596552,35.409418,0000-00-00,0000-00-00,0,2700133,736,1878,5.103260869565218,598,2.766304347826087,"{0: 0, 1: 138, 2: 0, 3: 495, 4: 102, 5: 1}","{0: 0.0, 1: 0.1875, 2: 0.0, 3: 0.6725543478260869, 4: 0.13858695652173914, 5: 0.001358695652173913}",111711.97399999983,59.48454419595305,59124.253999999986,60.516124872057304,977,301.4399458147971,244.91995597452265,45753.330692152136,24215.233589810185,1.0797134933829817,0.003194888178913738,377,154.4060592013295
5772,2700134,2700134,屏風浦,,,27001,14,235-0023,横浜市磯子区森３-１８-６,139.610387,35.394176,0000-00-00,0000-00-00,0,2700134,574,1334,4.648083623693379,466,2.740418118466899,"{0: 0, 1: 108, 2: 1, 3: 398, 4: 66, 5: 1}","{0: 0.0, 1: 0.18815331010452963, 2: 0.0017421602787456446, 3: 0.6933797909407665, 4: 0.11498257839721254, 5: 0.0017421602787456446}",87429.53200000006,65.53937931034487,53204.33800000002,71.03382910547398,749,235.09410923082316,190.86037439296794,35808.65495820168,21790.986845515054,1.0618501277773311,0.0,286,117.13748299654254
5773,2700135,2700135,杉田,,,27001,14,235-0033,横浜市磯子区杉田２-１-９,139.615734,35.383796,0000-00-00,0000-00-00,0,2700135,665,1690,5.082706766917293,550,2.8,"{0: 0, 1: 115, 2: 1, 3: 457, 4: 87, 5: 4, 6: 1}","{0: 0.0, 1: 0.17293233082706766, 2: 0.0015037593984962407, 3: 0.687218045112782, 4: 0.13082706766917293, 5: 0.006015037593984963, 6: 0.0015037593984962407}",102511.70200000024,60.657811834319666,57179.255999999965,63.461993340732484,901,304.4014780838161,251.7606209715772,46924.381367951515,26173.609085914133,1.0903749599233143,0.001183431952662722,364,166.61975642482565
5774,2700136,2700136,京急富岡,,,27001,14,236-0052,横浜市金沢区富岡西７-１-１,139.629772,35.366743,0000-00-00,0000-00-00,0,2700136,519,1460,5.626204238921002,450,2.9441233140655108,"{0: 0, 1: 69, 2: 0, 3: 341, 4: 109}","{0: 0.0, 1: 0.1329479768786127, 2: 0.0, 3: 0.6570327552986512, 4: 0.21001926782273603}",95897.90199999987,65.68349452054785,47948.95100000004,65.683494520548,730,237.40839195883467,205.84542655390288,43866.98787292078,21933.493936460436,1.0635969627453135,0.0,354,161.93173555573694
5775,2700137,2700137,能見台,,,27001,14,236-0053,横浜市金沢区能見台通２-１,139.629233,35.360528,0000-00-00,0000-00-00,0,2700137,437,1241,5.679633867276888,391,2.990846681922197,"{0: 0, 1: 46, 2: 1, 3: 301, 4: 89}","{0: 0.0, 1: 0.10526315789473684, 2: 0.002288329519450801, 3: 0.6887871853546911, 4: 0.2036613272311213}",93581.65899999977,75.40826672038659,48720.50900000001,78.0777387820513,624,213.74304590025494,191.24377791075443,45772.14836397931,23829.908447301572,1.0921415555400777,0.0016116035455278,302,147.71258549628604
5776,2700138,2700138,金沢文庫,,,27001,14,236-0016,横浜市金沢区谷津町３８４,139.621606,35.342966,0000-00-00,0000-00-00,0,2700138,655,1681,5.132824427480916,552,2.836641221374046,"{0: 0, 1: 103, 2: 1, 3: 452, 4: 98, 5: 1}","{0: 0.0, 1: 0.15725190839694655, 2: 0.0015267175572519084, 3: 0.6900763358778625, 4: 0.14961832061068703, 5: 0.0015267175572519084}",95896.13800000006,57.04707792980373,52532.04199999991,58.76067337807596,894,298.9647000514935,251.95193042507543,43770.32081414755,23977.444549041877,1.0597762344643398,0.0,339,154.73134857626914
5777,2700139,2700139,金沢八景,,,27001,14,236-0027,横浜市金沢区瀬戸１５-１,139.62018,35.331223,0000-00-00,0000-00-00,0,2700139,477,1205,5.052410901467505,391,2.788259958071279,"{0: 0, 1: 86, 2: 0, 3: 320, 4: 71}","{0: 0.0, 1: 0.18029350104821804, 2: 0.0, 3: 0.6708595387840671, 4: 0.1488469601677149}",73812.36500000005,61.25507468879672,39544.87599999994,62.472157977883,633,211.7954724524127,173.61012521780577,32773.846368983104,17558.54443499384,1.0381905275633607,0.0,285,126.54446467282519
5778,2700140,2700140,追浜,,,27001,14,237-0064,横須賀市追浜町３-３,139.624905,35.315461,0000-00-00,0000-00-00,0,2700140,570,1477,5.182456140350877,470,2.7649122807017545,"{0: 0, 1: 100, 2: 2, 3: 401, 4: 66, 5: 1}","{0: 0.0, 1: 0.17543859649122806, 2: 0.0035087719298245615, 3: 0.7035087719298245, 4: 0.11578947368421053, 5: 0.0017543859649122807}",91968.40199999993,62.26702911306698,47975.37600000003,62.95981102362209,762,245.60185631867702,202.51381135048808,39627.38641028476,20671.651584537743,1.080853986688965,0.0,303,130.55677625361253
5779,2700141,2700141,京急田浦,,,27001,14,237-0076,横須賀市船越町５-２,139.625252,35.300892,0000-00-00,0000-00-00,0,2700141,339,897,5.292035398230088,292,2.8790560471976403,"{0: 0, 1: 47, 2: 1, 3: 237, 4: 54}","{0: 0.0, 1: 0.13864306784660768, 2: 0.0029498525073746312, 3: 0.6991150442477876, 4: 0.1592920353982301}",66569.44200000018,74.21342474916409,35412.07000000001,75.82884368308353,467,144.84959800199846,124.76720535865354,28444.120687071914,15131.044554332244,1.096233072044959,0.002229654403567447,226,96.56639866799897
5780,2700142,2700142,安針塚,,,27001,14,237-0072,横須賀市長浦町２-３２,139.64292,35.286641,0000-00-00,0000-00-00,0,2700142,154,346,4.4935064935064934,108,2.5259740259740258,"{0: 0, 1: 46, 2: 0, 3: 90, 4: 17, 5: 1}","{0: 0.0, 1: 0.2987012987012987, 2: 0.0, 3: 0.5844155844155844, 4: 0.11038961038961038, 5: 0.006493506493506494}",36321.910000000076,104.97661849711005,19813.431,105.39059042553191,188,85.91289383078905,60.25060086834557,20263.119464684947,11053.436324199121,1.1444595246906266,0.005780346820809248,81,45.18795065125918
5781,2700143,2700143,逸見,,,27001,14,238-0045,横須賀市東逸見町２-１８,139.653149,35.28048,0000-00-00,0000-00-00,0,2700143,179,399,4.4581005586592175,135,2.5977653631284916,"{0: 0, 1: 44, 2: 0, 3: 119, 4: 16}","{0: 0.0, 1: 0.24581005586592178, 2: 0.0, 3: 0.664804469273743, 4: 0.0893854748603352}",32791.46999999996,82.18413533834575,18819.812999999995,85.54460454545452,220,98.48116659016527,74.2735055288956,18041.01798774527,10354.173962283563,1.0601288668674824,0.0,88,48.41532212253935
5782,2700144,2700144,汐入,,,27001,14,238-0042,横須賀市汐入町２-４１,139.662443,35.280241,0000-00-00,0000-00-00,0,2700144,276,627,4.543478260869565,217,2.7318840579710146,"{0: 0, 1: 59, 2: 1, 3: 171, 4: 45}","{0: 0.0, 1: 0.213768115942029, 2: 0.0036231884057971015, 3: 0.6195652173913043, 4: 0.16304347826086957}",48765.047000000064,77.77519457735258,27326.559999999976,76.9762253521126,355,124.67013948403559,98.01963865230334,22027.337722592605,12343.500169633566,1.0769611987291756,0.0,144,65.04529016558378
5783,2700145,2700145,横須賀中央,,,27001,14,238-0007,横須賀市若松町２-２５,139.670217,35.27858,0000-00-00,0000-00-00,0,2700145,502,1229,4.896414342629482,424,2.9262948207171315,"{0: 0, 1: 78, 2: 1, 3: 303, 4: 120}","{0: 0.0, 1: 0.1553784860557769, 2: 0.00199203187250996, 3: 0.603585657370518, 4: 0.23904382470119523}",74031.71699999996,60.23736126932462,42991.449,60.46617299578059,711,243.24436612034313,205.44942477096708,35872.10771805901,20831.529403585777,1.0453026816037854,0.0,271,131.31319366257566
5784,2700146,2700146,県立大学,,,27001,14,238-0012,横須賀市安浦町２-２８,139.677033,35.269731,0000-00-00,0000-00-00,0,2700146,490,1295,5.285714285714286,413,2.9183673469387754,"{0: 0, 1: 77, 2: 0, 3: 299, 4: 114}","{0: 0.0, 1: 0.15714285714285714, 2: 0.0, 3: 0.610204081632653, 4: 0.23265306122448978}",79381.7949999998,61.29868339768324,42698.64900000001,62.24292857142859,686,209.21266365650428,176.3363879390536,33893.21791384598,18230.812432294155,1.0380444721685294,0.0,244,104.17936720854499
5785,2700147,2700147,堀ノ内,,,27001,14,238-0014,横須賀市三春町３-４５,139.686932,35.26322,0000-00-00,0000-00-00,0,2700147,498,1226,4.923694779116466,385,2.718875502008032,"{0: 0, 1: 113, 2: 0, 3: 300, 4: 84, 5: 1}","{0: 0.0, 1: 0.22690763052208834, 2: 0.0, 3: 0.6024096385542169, 4: 0.1686746987951807, 5: 0.002008032128514056}",73084.82899999998,59.61242169657421,40391.683999999994,61.950435582822074,652,236.43514103985365,182.7862034143447,34698.43745479635,19176.733942524494,1.0541052324309208,0.0,249,118.21757051992682
5786,2700148,2700148,京急大津,,,27001,14,239-0808,横須賀市大津町１-１１-１９,139.695334,35.261068,0000-00-00,0000-00-00,0,2700148,521,1272,4.882917466410748,398,2.6833013435700575,"{0: 0, 1: 123, 2: 0, 3: 318, 4: 79, 5: 1}","{0: 0.0, 1: 0.236084452975048, 2: 0.0, 3: 0.6103646833013435, 4: 0.15163147792706333, 5: 0.0019193857965451055}",68964.70800000022,54.21753773584923,38788.45000000002,57.12584683357882,679,293.4872887703759,224.19950274589178,38848.8774889841,21850.1286489545,1.045700633490999,0.0,245,138.01225671543588
5787,2700149,2700149,馬堀海岸,,,27001,14,239-0802,横須賀市馬堀町３-２０-１,139.707328,35.259651,0000-00-00,0000-00-00,0,2700149,655,1778,5.429007633587786,559,2.92824427480916,"{0: 0, 1: 96, 2: 0, 3: 415, 4: 143, 5: 1}","{0: 0.0, 1: 0.1465648854961832, 2: 0.0, 3: 0.6335877862595419, 4: 0.2183206106870229, 5: 0.0015267175572519084}",99114.98300000005,55.745209786276746,53511.31099999998,57.231348663101585,935,329.8654322369175,281.5187429319647,49915.43008923626,26948.90340851773,1.0536944105024928,0.0022497187851518562,360,181.300084893573
5788,2700150,2700150,浦賀,,,27001,14,239-0822,横須賀市浦賀町１-８６,139.714999,35.250933,0000-00-00,0000-00-00,0,2700150,647,1714,5.298299845440495,543,2.8346213292117466,"{0: 0, 1: 104, 2: 0, 3: 443, 4: 99, 5: 1}","{0: 0.0, 1: 0.160741885625966, 2: 0.0, 3: 0.6846986089644513, 4: 0.15301391035548687, 5: 0.0015455950540958269}",94367.60400000008,55.0569451575263,50162.27699999992,56.61656546275386,886,275.0655868632133,230.85102576000745,40119.44416558785,21325.990975888784,1.0755925808546494,0.002333722287047841,320,136.04480339447952
